Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2011-04-19,19.05,20.7,19.05,19.7,20.15,4831.0,0.97
2011-04-20,20.0,20.5,19.0,19.0,20.15,2139.0,0.43
2011-04-21,19.2,19.5,19.0,19.0,19.0,1177.0,0.22
2011-04-25,19.15,19.15,18.45,18.6,18.6,922.0,0.18
2011-04-26,18.6,20.0,18.6,18.8,18.8,1992.0,0.39
2011-04-27,19.4,21.0,18.7,19.0,19.0,6554.0,1.31
2011-04-28,17.4,19.0,17.4,18.2,18.2,7890.0,1.45
2011-04-29,17.75,18.75,17.7,17.7,17.75,1357.0,0.24
2011-05-02,19.8,19.8,18.0,18.0,18.0,3406.0,0.62
2011-05-03,18.0,18.0,16.5,16.5,16.75,3300.0,0.57
2011-05-04,16.1,18.3,16.1,17.0,17.35,711.0,0.12
2011-05-05,17.0,17.95,16.5,16.55,16.5,2863.0,0.49
2011-05-06,16.0,17.1,16.0,17.1,17.1,492.0,0.08
2011-05-09,17.0,17.3,17.0,17.0,17.15,2386.0,0.41
2011-05-10,17.0,17.0,16.8,16.8,16.8,172.0,0.03
2011-05-11,16.85,17.5,16.8,17.45,17.45,1135.0,0.2
2011-05-12,17.05,17.05,16.55,16.55,16.55,716.0,0.12
2011-05-13,16.25,17.5,16.25,16.75,16.75,697.0,0.12
2011-05-16,17.95,17.95,16.5,16.5,16.5,2610.0,0.44
2011-05-17,16.0,17.0,16.0,16.45,16.6,1976.0,0.33
2011-05-18,16.3,16.85,16.3,16.35,16.4,942.0,0.15
2011-05-19,16.5,16.5,16.35,16.45,16.45,1129.0,0.19
2011-05-20,16.5,17.65,16.5,17.65,17.4,364.0,0.06
2011-05-23,19.0,19.0,15.7,16.2,16.6,2682.0,0.45
2011-05-24,16.05,16.95,16.05,16.15,16.15,1912.0,0.31
2011-05-25,17.45,17.45,16.1,16.25,16.15,2369.0,0.38
2011-05-26,16.25,17.65,16.05,16.2,16.1,4521.0,0.75
2011-05-27,15.0,17.4,15.0,16.15,16.15,1560.0,0.25
2011-05-31,16.4,17.5,16.25,16.5,16.5,5754.0,0.96
2011-06-01,16.3,16.5,16.3,16.35,16.35,110.0,0.02
2011-06-02,16.25,16.3,16.2,16.3,16.3,1427.0,0.23
2011-06-03,15.7,17.45,15.7,16.35,16.4,2697.0,0.45
2011-06-06,18.35,18.35,15.65,17.5,17.5,916.0,0.15
2011-06-07,16.25,16.9,16.25,16.55,16.7,1668.0,0.28
2011-06-08,16.75,17.45,15.8,16.6,16.6,919.0,0.15
2011-06-09,16.0,17.85,16.0,17.85,17.85,320.0,0.05
2011-06-10,16.15,17.25,16.15,16.85,16.85,1216.0,0.21
2011-06-13,16.1,17.7,16.1,17.7,16.9,52.0,0.01
2011-06-14,16.0,18.4,16.0,16.7,16.7,710.0,0.12
2011-06-15,18.45,18.45,16.6,16.6,16.6,1002.0,0.17
2011-06-16,16.0,17.95,16.0,17.75,17.75,119.0,0.02
2011-06-17,16.95,17.95,16.0,16.1,16.3,11718.0,1.91
2011-06-20,15.15,16.25,15.15,15.8,15.9,2804.0,0.45
2011-06-21,15.0,16.4,15.0,15.55,15.5,915.0,0.14
2011-06-22,15.5,15.75,15.5,15.75,15.75,1402.0,0.22
2011-06-23,15.95,16.05,14.25,15.5,15.5,3203.0,0.49
